,Plot1,Plot2,Plot3,Plot4,Plot5,Plot6,Plot7,Plot8
31,0.09312495131148422,0.09203905139958327,0.09619834494706497,0.08904459581640098,0.09111890010671113,0.09390916857215262,0.09151041571279835,0.09367519437841396
32,0.08953419205508903,0.08854428301877673,0.09251426967080258,0.08562710985553589,0.0876986051984633,0.09026535336912746,0.0880032666677595,0.0900935268773343
33,0.2455320422630069,0.2429959906090855,0.25378284557097813,0.2348744033522174,0.24080797221797312,0.24745975873657372,0.24140527447996663,0.24716481043074456
34,0.3150867198024751,0.3120348441576999,0.32575789943899025,0.30147986463962795,0.309378779148089,0.31747013908765187,0.30987339232423755,0.31729276099772713
35,0.08442762910068365,0.08365969645666267,0.08730597884764334,0.08080015963981983,0.0829860625833399,0.08504340657678428,0.08305132148672036,0.08504562563315139
36,0.4638270156228392,0.45991801945714306,0.47974833212787876,0.44402260010379047,0.45645904420024874,0.4670633563077008,0.4563963018835661,0.46738699081026874
37,0.6977782576141155,0.6923788107487703,0.7218800555622196,0.6681942331083598,0.6875601211071595,0.702411104561511,0.686806281611378,0.7033854395337625
38,0.133578032589056,0.13260442260333824,0.1382085048066236,0.12794275808020975,0.13173106644182017,0.13443454345735154,0.13150390302983345,0.13468230533783537
39,0.6189538538350507,0.6146944280581523,0.6404721730321489,0.5929666294333839,0.6108574284015948,0.6227918708198826,0.6094550174024291,0.6241984884116162
40,0.18370215142376214,0.18249264481320232,0.1901008029718445,0.1760176290834339,0.18140008741033692,0.1848122527608566,0.18090756304963995,0.1852861297611048
41,0.428095514694615,0.42547874836065824,0.44304552075016707,0.4102979664251968,0.42310651375163844,0.4305726508848656,0.42167535330959127,0.43188648364551213
42,0.5884600978448603,0.5851547175918931,0.6090543134418908,0.5641661597647952,0.5821511487710282,0.5917010480396857,0.5797710759364911,0.5938123164314489
43,0.46355076318861227,0.4610981359376305,0.4797905096322593,0.4445074110978474,0.45886843574051495,0.4660160738160979,0.45677802058062345,0.46783864607449993
44,0.27195539593533075,0.2705892552143733,0.2814888740536595,0.2608303067527908,0.26934788778474755,0.2733585165545433,0.26801710413001373,0.27450501956809165
45,0.28458757549508995,0.28325240211093855,0.2945685050779581,0.27300996053659626,0.2820415800696689,0.2859983579515811,0.2805126713451186,0.28729901635987837
46,0.30171378701082313,0.300393450917666,0.31229635266869865,0.2895076462368451,0.29920055079544194,0.3031498134861649,0.2974412131838559,0.30463125392482
47,0.5794748243396692,0.5770828298361935,0.5997960689772096,0.5561396064923971,0.5749316131407194,0.5821403098961513,0.571341974564318,0.5851416439928913
48,0.4273879229742367,0.42574684611736,0.44236787181392834,0.41027403696011194,0.42428231259884974,0.4292724809062184,0.4214532518755794,0.4316206767573983
49,0.618993453467336,0.6168261932137487,0.640665681176231,0.5943815407583373,0.6149180006456814,0.6215797820291958,0.6105088939233507,0.6252119682538021
50,0.27500252231441946,0.27411942096614456,0.28461769430773187,0.26413855825124055,0.27335487906087175,0.2760951155679098,0.27127621373660443,0.2777977598438441
51,0.7025579501889754,0.7004412523517507,0.7270925979187506,0.6749326881739532,0.6986367562892949,0.7052476201569436,0.693115176536926,0.7097543108831029
52,0.31743138206511196,0.31652537835323613,0.32850416398113164,0.3049981368164168,0.31576473561962604,0.31860906597053734,0.3131931676353738,0.32070238713088184
53,0.1321737511923891,0.13183298596053894,0.1367734534226326,0.12703352707165594,0.1315567616369456,0.13263609012015012,0.1304298971423866,0.13354946597221742
54,0.7173030540710671,0.7156046228098113,0.742211651170855,0.6895680208728061,0.7142776290702179,0.7196920386080279,0.707927695712314,0.7248235740109171
55,0.4225021043718549,0.4215999539087412,0.43713259630905577,0.40627619576491475,0.42093340362906556,0.42382826833985665,0.4170389173688586,0.42696588144505143
56,0.5162111347451864,0.5151674565836816,0.534059087332519,0.49645515184302114,0.5144232056447744,0.5177817457035656,0.5095721558163754,0.5216845335264209
57,0.6134971914517378,0.6124050176687579,0.634630366416232,0.5902004174697822,0.6117024473236826,0.615233967022621,0.6057000078628159,0.6200495249205799
58,0.26799432771865667,0.2675602403364674,0.2771999849803359,0.2578736124675671,0.2673077568850782,0.26871383683761,0.2646160283617687,0.2708695719585364
59,0.6342733099843018,0.6333256995521004,0.6560078718843538,0.6104286383024131,0.632831448963749,0.6359013686077907,0.626330335549085,0.6411012132956239
60,0.4935242838570794,0.49283749334854976,0.5103997416488073,0.47504209925032076,0.49251969251193234,0.4947424424867047,0.4873778420821204,0.4988509458772929
61,0.727594903120337,0.7266805373254129,0.7523983584333411,0.7004907274772126,0.726344578933491,0.7292937178633404,0.7186005824613353,0.7354735551068436
62,0.20075235307179695,0.20053166701886396,0.20756904837631202,0.19332268610451786,0.2004829110889313,0.20118865459803062,0.19829296498808283,0.2029338198375703
63,0.6877037478458198,0.6869975770302794,0.7110094513750473,0.6623325308613316,0.686901556011531,0.6891456465897454,0.679314692060305,0.6951878871352232
64,0.7196797317207316,0.71895341809889,0.7440570451435633,0.6931495927959364,0.7188712046619217,0.7211750751236959,0.7109098463239343,0.7275146334165639
65,0.21043619441544298,0.21024587744330084,0.21754236345911038,0.20271567499495458,0.21025405779877668,0.21084937407747242,0.20788812555147967,0.21273174060253666
66,0.6965919276490122,0.6960449856541581,0.7200260445864592,0.6711809759279853,0.6961968010921998,0.6978658780365005,0.6882201109007141,0.7042063901187776
67,0.6934782557449296,0.6930401324700152,0.7166817411556676,0.6683791889006367,0.693357101669927,0.6946207920903501,0.6852272669523903,0.7010758608164213
68,0.532571204218882,0.5322637932601013,0.5503536186773913,0.5133527410753213,0.5325539322126361,0.533412983528575,0.5262581396452464,0.5384099564432008
69,0.6902453483092076,0.6899097484440527,0.7132072811001752,0.6654646828980975,0.6903892100358119,0.6912570129729213,0.6821150869451688,0.6978202517430422
70,0.5447717535910909,0.5445349538339556,0.5628539893783979,0.5252730143485845,0.5449607225310849,0.545533693003597,0.5383787133569613,0.5507530078201114
71,0.7549372524166322,0.7546379811543567,0.7799522891807099,0.7279786713436419,0.7552775364064036,0.7559548244919376,0.7461026496281035,0.7632284986776458
72,0.7093185583674059,0.7090637544126311,0.7327813651969881,0.6840473633764617,0.7097105618497498,0.7102390364176002,0.7010407563209858,0.7171107638147957
73,0.21345953243764182,0.2133936441082077,0.22050305992486433,0.20587902482789266,0.21360739606832754,0.2137216670448012,0.21097798796290068,0.21580513751713548
74,0.5333872434747984,0.5332746123516838,0.550898321527368,0.5145690732021204,0.5339037600195996,0.5339678430979314,0.5272338295933208,0.5392500937960216
75,0.38262547471421937,0.38259857615795095,0.39508322934468104,0.36926577186710463,0.3831541844795635,0.38295944845032504,0.3782632125843017,0.3868301793474613
76,0.7785328827756516,0.7785822884904813,0.8036477935921025,0.7516510226240478,0.7799307117955845,0.7790377019751803,0.7697650089989917,0.7870784111026122
77,0.14082599237593657,0.14084793147429564,0.14533545638754183,0.13600534274957202,0.1411212710136352,0.14089342484782957,0.13925455454459454,0.14236946832078537
78,0.4237717554826419,0.4238649809660751,0.43726331552015196,0.4093612597268219,0.4247532396535522,0.4239208295593851,0.4190754309368124,0.42840956976770467
79,0.27552116635404283,0.2756108497151138,0.28419661190409556,0.266266700634721,0.27626500434776624,0.2755545805508614,0.27250548731019647,0.2785261694988459
80,0.2827986901260875,0.28291708879778826,0.2915967417008837,0.27342268760204247,0.28366774201808626,0.28276632074485747,0.2797421800801472,0.28586900652783226
81,0.22203968203053184,0.22214598231340987,0.22888175547599,0.21475191278071218,0.22278143231716105,0.2219749450118058,0.2196623620901863,0.22444035858075914
82,0.5472293663883333,0.547517945962297,0.5639343306516839,0.5294416366082103,0.5491894121101631,0.5469788067932164,0.54142163367439,0.5531195693257684
83,0.5541564054846306,0.5544700480774767,0.5709180570792415,0.5363104584492969,0.5562615702090775,0.5538162544877743,0.548323177730335,0.5600931457477057
84,0.28220918962719094,0.2823783058307187,0.29065978221614347,0.2732114778138136,0.28334291662393546,0.28198975747015165,0.27926386838463324,0.2852159648310401
85,0.28216277248348987,0.28234191087525995,0.2904794335114037,0.2733038838959157,0.2833831102301707,0.28187446729787174,0.27925495163544645,0.28514131387328656
86,0.27955368408229525,0.2797355333184779,0.28769048414822884,0.27088108439127007,0.2808234247142215,0.2792166265192629,0.276699801456098,0.28248158052341943
87,1.0087975960503759,1.0094582061528055,1.0379570719979792,0.9777045948070391,1.0134909611295049,1.0074825031417365,0.9985503141271187,1.01931574628908
88,0.39163479560706566,0.3918915302214811,0.40280494772365605,0.3797120027896474,0.3935334012707145,0.39105300906617363,0.3876930272551505,0.39568170012493237
89,0.5307137503244566,0.5310581214507357,0.5456788212511579,0.514723907188006,0.533366701769489,0.5298461434274778,0.5254119645130776,0.5361543380972894
90,0.9885313208407138,0.9891567882168212,1.016020825502622,0.9591168566832118,0.9936365584385611,0.9867426882928836,0.9787411760779339,0.9985641489618761
91,0.9974776558611755,0.9980920085164411,1.0249356916686434,0.9680620955147524,1.002738165004772,0.9955503721549268,0.9876583670823698,1.0075254029162957
92,1.1011042729247722,1.101747532257135,1.1309644307776605,1.069053704769181,1.1070710319090877,1.098784755576909,1.090356513716051,1.112070287913584
93,0.6181827946772059,0.6185212272078896,0.6347115163943495,0.6004060176509998,0.6216074060197965,0.6167829344864292,0.6121944680532797,0.6242716907630098
94,0.7571543938889419,0.7575296116199671,0.7770573125995112,0.7356921948870104,0.761444930782794,0.7553019975826474,0.7498830196559924,0.7645110533644252
95,0.6177176209562549,0.6179884411746502,0.6336906251650657,0.600445647018493,0.6212829336795205,0.6161025052485745,0.6118318797591934,0.623638978999576
96,0.16712642502166902,0.16718984255976116,0.1713820673136463,0.16251198082565127,0.1681051401735281,0.16666420965671588,0.1655450848399067,0.16870793386895674
97,0.48773418449636546,0.48788709479260306,0.49995766343374304,0.47443991160004845,0.4906267379969197,0.48631197215655575,0.4831507838017604,0.4922872066049399
98,0.6803565512598684,0.6805603332775564,0.697352352622811,0.6618601082501739,0.684400767892796,0.6783523212121292,0.6739716470101702,0.6866899493035056
99,0.7044990738103709,0.7047016299874495,0.7220497017995218,0.6853883864481061,0.7086946980522449,0.7024059904850999,0.6978950979545262,0.7110416041676557
100,0.7005341666284128,0.7007172792412336,0.717883674392919,0.6816200715088944,0.7047221957778135,0.6984154884341618,0.6939830706390107,0.7070066104456777
101,0.771390719864662,0.7715842441562533,0.7904505739868645,0.750602145825928,0.7760090202329212,0.7690415870926058,0.76418376012238,0.7785032966458895
102,0.8670550118371878,0.8672802067222477,0.888520632042286,0.8436518450760555,0.8722397641361029,0.8644298171622138,0.8589478961958943,0.8750633941048132
103,0.08799892608730799,0.08801744126966228,0.09015417147244678,0.08564389782858185,0.0885284630188654,0.08772406754193686,0.08717962190435072,0.08880404896526008
104,0.8596563964017744,0.8597691765900511,0.8803646352651644,0.8369476516231209,0.8648715417655758,0.8568485735494833,0.8517027814096086,0.8674062286539788
105,0.508636889276124,0.5086611775614202,0.5206863199617348,0.49537362939489193,0.5117424027234417,0.5069050526516913,0.5039591130010045,0.5131534444125132
106,0.7648105171622845,0.7647630337113812,0.7825501317258519,0.7451864990822255,0.7695074937555989,0.7620779646644836,0.7578268791206049,0.7714713112314157
107,1.0209684144906366,1.0208009552806125,1.0442062779016041,0.9951421996729289,1.0272595249882324,1.0171735460850913,1.0117016188178583,1.0297046310303664
108,0.7121848988518729,0.7120326158716693,0.7282488324283413,0.6942907493980697,0.7165778109520252,0.7094900943145847,0.7057385446809218,0.7182272011594609
109,0.22797897083539911,0.22791950274596295,0.23307805326133885,0.22228657381525563,0.22938610015233257,0.22710234889733671,0.22592057071119032,0.22989777149058377
110,0.4871065648221426,0.48691698060868444,0.49775801280833915,0.4751442412176371,0.490114112954312,0.4851559572661681,0.4827365660549568,0.491118475813328
111,1.2985525003182472,1.2979473735939038,1.3265732543782942,1.266968634547736,1.3065648400861416,1.2932352202083366,1.2869441312408554,1.3091108676373857
112,0.03088358334434009,0.03086716851844633,0.03154257953211748,0.030138460073885282,0.031073946893327792,0.030754823907505658,0.030608298781265558,0.031131960543396453
113,0.7928318858008414,0.7923694957923101,0.8096015887796479,0.7738231619843589,0.797713557454979,0.789481089021522,0.7857804237612793,0.7991533813674881
114,0.5701596682897379,0.5698212902277903,0.582198570813915,0.5565065967113373,0.5736694417045818,0.5677435812758798,0.5650908308170953,0.5746979567470353
115,1.507156333082226,1.506239372515883,1.5388997980430752,1.4711306498380519,1.5164306438953234,1.5007452643927046,1.493765685354689,1.519123016296939
116,0.9554325384810608,0.9548459390988298,0.975536840422249,0.9326099889789311,0.961310977826598,0.9513626312806777,0.9469457394435432,0.9630115640610819
117,1.8001571821324822,1.7990335649870233,1.8379711162579275,1.7572091954577482,1.811229967274648,1.7924691642098929,1.784173659115425,1.814412755832832
118,2.0275043858854054,2.0262830275946335,2.0702506594253776,1.9790057561245302,2.039982536556759,2.0188930770014637,2.009486122255533,2.0436187127973047
119,1.9829374378187758,1.9818226739538796,2.0250295509927603,1.9352738191673151,1.9951526004557958,1.9746026295261296,1.96528550366393,1.9988035618170261
120,1.4376953785582924,1.4369581543327479,1.4684711053015769,1.4029286703418193,1.4465601475244907,1.4317316044216295,1.4248698556152104,1.4492940567308388
121,0.8156080075486689,0.8151693525839899,0.8329928050742071,0.7959451467284171,0.8206347398462324,0.8122018274568262,0.8083399705762596,0.822160515171249
122,0.6092510040962875,0.6089116401122455,0.6221949932961044,0.5945973349144025,0.6130044807575089,0.6066936341424736,0.6038263155779298,0.6141300150537937
123,1.196176570359016,1.1955227700195703,1.2216353386150756,1.1673696254964268,1.2035475509046676,1.1911693903347051,1.1855212229981011,1.205772506789296
124,0.4445151810004422,0.44428272055963164,0.45401411008024145,0.4337792034504589,0.44725555850914483,0.44266617618527765,0.4405514700793562,0.4480952443392179
125,1.0488845137192926,1.048348073742585,1.0713423907960213,1.0235159419356592,1.0553520377214922,1.044535175373588,1.039526979104515,1.0573483396915417
126,1.1569561860501447,1.1564178922944393,1.1819246583647713,1.128813711834072,1.1640949123619413,1.1522196905538467,1.1466132699690292,1.1663644063612075
127,2.3081173663916212,2.307197623024085,2.3585071365655277,2.2515013758113587,2.3223677208542366,2.298848954200629,2.2874195671253434,2.3270979100375104
128,0.8349798920552945,0.8346780963637884,0.8533267999016891,0.8144018989080869,0.8401357711981088,0.8316642240635793,0.8274790061927318,0.8418891343545691
129,0.9388844657452009,0.9384944416546349,0.9593216793541525,0.9159036493516949,0.9446805106446148,0.9350954252618053,0.9304718137502634,0.9465833754660885
130,1.4093942885677992,1.4086812442909482,1.43959955241938,1.3752832226536846,1.4180855436511086,1.4035588383030675,1.3968174503143098,1.4207776797689613
131,1.8202570654196248,1.8190926130011402,1.8583933526894783,1.7769101405201537,1.8314487731005045,1.8124529243624299,1.8041052867799459,1.8346345439810032
132,1.9330988439919354,1.9315955749924438,1.9726767820735653,1.8878062721710918,1.9449305050731163,1.9245342853495977,1.9160375016764195,1.9480208853218062
133,1.3791855948696115,1.3779219112676553,1.406783235241513,1.3473817130336365,1.3875773885246043,1.372887051390321,1.3670735339596347,1.3895885273790232
134,1.0062364880204226,1.005207031183116,1.0260213514065761,0.9833105251549905,1.012326311211325,1.001539888403936,0.9974313836587778,1.0136918331408376
135,2.7307091132848615,2.7278458053361185,2.784177456417005,2.6686698139833824,2.74721284818842,2.7178994433310204,2.706833737495948,2.7508549842051226
136,2.28040011965745,2.2779481451808263,2.3248568163764594,2.2287450755600857,2.2941619105575417,2.2696472533242122,2.260478976838802,2.297148585078147
137,1.6848312991131091,1.6827824308586738,1.7169311089378858,1.6472544639161524,1.694913391515393,1.6766756101494529,1.6701765347265454,1.6969150612295827
138,0.7037883636538227,0.7028113777673607,0.7168266375661743,0.6883815962425571,0.7079509158915974,0.70027867991141,0.6976967144488274,0.7086901965461483
139,2.617903598456852,2.613635480807256,2.6645267823951104,2.5620506158893717,2.633099198850737,2.604339612633051,2.595385761308182,2.6353892057957973
140,2.063392409853938,2.0595772365845137,2.0988489579343748,2.020364203177292,2.075142633360244,2.0523596672464754,2.0457343610220016,2.076652580559276
141,3.359403335738011,3.352787859111757,3.415999084701027,3.2902153737664674,3.378318071533527,3.341146668115605,3.3307289555933117,3.380531013463281
142,2.9911205226414697,2.984859266002872,3.040488574834254,2.9302981773032934,3.0077558328827574,2.9746021830857177,2.9656544806381304,3.0095121883782507
143,0.9981664639013288,0.9959096854032359,1.0141872532428706,0.9782142198726345,1.0036211413927825,0.9925390439566609,0.9896955839973947,1.0041164269204887
144,1.1554058578868651,1.1525408823728607,1.173279172360924,1.1328177597019322,1.1615667380558343,1.1487247271834873,1.1456385345328555,1.162013306335157
145,1.1260966004160469,1.123060165985688,1.1428819996771507,1.1045582294261034,1.131946345439577,1.1194298611089266,1.1166103524698845,1.1322694345405617
146,3.0169679920125514,3.0083166788543427,3.060620533973053,2.960249103189838,3.032300812290285,2.9987900398338803,2.991617668932102,3.032946929870428
147,1.6511448507764623,1.6462064928559754,1.674522230026724,1.620485662567686,1.6593990850203133,1.6410744522803549,1.6372948495622681,1.659671056908363
148,2.7747970321560858,2.765960582459581,2.812747099617105,2.7242654599189544,2.788297524918923,2.7575600602315364,2.751580430267978,2.7885521961904733
149,0.8548428970744797,0.8520238969194062,0.8662967559134743,0.8394512127094707,0.8589338186550427,0.8494775907462354,0.847700326253175,0.8589780062605189
150,3.899345024818155,3.8859260060375016,3.9502289178512857,3.830141685571447,3.917603776144119,3.874558712024966,3.8668182291933966,3.9176167114844898
151,4.060577972649932,4.046082204761893,4.112309163154993,3.9894378585666126,4.079211003955773,4.0344814298356715,4.026753349142922,4.079058059543829
152,1.8751934542329487,1.8681663177931547,1.8982901357602486,1.8429223632605973,1.8835511272889216,1.8629639147295858,1.8596010522308912,1.8833806715297587
153,3.4203080060301634,3.40699223936001,3.461261546041168,3.3623050208213754,3.43517573657392,3.3977410725730026,3.391906555959025,3.4347248957370455
154,1.287285866866033,1.2820291713291163,1.302128241415667,1.2658718903783024,1.2926933253537107,1.278667235187455,1.276614055910516,1.2924594376830172
155,2.517545688541772,2.5065774066045368,2.54499326629072,2.476813145581657,2.527581507191343,2.5003494161933473,2.4967184162391574,2.5269606555132094
156,3.8584533835872192,3.840738145517816,3.8984725451616464,3.7975057445745852,3.87310932334089,3.83166369551445,3.826582864937607,3.871965229897792
157,3.08505236351779,3.070267209843852,3.1156622702046017,3.0373206966522686,3.0962647303771944,3.0633424073141358,3.059600162948502,3.0952302478243587
158,1.316404861960215,1.3098955758460853,1.3290225293379099,1.29635622441224,1.3210238425641252,1.3070494349095736,1.305552985410562,1.3205468535711855
159,2.902201223734541,2.8873993047446325,2.9290274273317145,2.858711355169724,2.9120080905817334,2.881373005786685,2.87829435048067,2.9108821599228465
160,3.2417029352068507,3.2246425937631678,3.270519204890041,3.1939461902235924,3.252213105426371,3.2182055975244968,3.215017757887673,3.250875344660908
161,0.8633865541961301,0.85866274229235,0.8706726933938853,0.8509442256965735,0.8660324175338509,0.8570504737254043,0.8562847037533512,0.8656512985699392
162,1.494890718153692,1.486436736117677,1.5069176501044552,1.4737660370944397,1.4992347908590866,1.4838037764932344,1.4826013199822503,1.4985409211248155
163,3.510920637444799,3.490642699407881,3.538268896602747,3.461944128043355,3.5207557385630603,3.4847054945684333,3.482066729169115,3.5190783695574215
164,4.909774418190328,4.880775349083202,4.946662928972682,4.8422444560531925,4.922966625248539,4.872850380265505,4.86943628952415,4.920553945479715
165,3.623753738105182,3.601671377787216,3.649555112635697,3.574918739107096,3.6328916317597515,3.596226396467901,3.593991720396257,3.631047113241563
166,4.611399529468501,4.58210327247804,4.641747988147144,4.551005372893038,4.621962265068403,4.575896467078698,4.573538389545474,4.619519530929615
167,4.345503252978488,4.316629729630675,4.371498076359109,4.290419382687277,4.354313731488161,4.311559159554248,4.30983128778564,4.351931517627716
168,5.198275499706586,5.162343438298467,5.226540053884642,5.13436285449509,5.207543260584655,5.157147413670606,5.155602321963863,5.204627260988323
169,4.874637287801907,4.839570878730667,4.898381350701035,4.816628919826446,4.882061757778661,4.8355676630357305,4.834613115838203,4.879282152101766
170,5.330501860887037,5.290914301231763,5.3539894356196,5.2687907607207665,5.337463007003229,5.287334156177934,5.286722072412434,5.334398826200836
171,5.507805054132557,5.465439215042505,5.529183619260652,5.446045011527127,5.513623318545962,5.462689681647534,5.462548051082605,5.510445884320596
172,5.989813213673734,5.9422129883626065,6.01006940488178,5.924717421576993,5.994692361569399,5.940226586341,5.940567248263052,5.9912434217599415
173,6.29623658565263,6.244445255670015,6.314115810082819,6.230163142683258,6.299685576961798,6.243524765744179,6.244431464660117,6.29608846154392
174,5.814223772855117,5.764832459100607,5.8277182445019395,5.755281206311364,5.815899492237068,5.765034340704791,5.766342747998078,5.812621037760908
175,5.124276494342949,5.079453348882516,5.1336973594074555,5.074022617533612,5.124497273294527,5.080508893248579,5.08203788902343,5.121657206528023
176,1.913489950331068,1.8964367772546575,1.9164082738127288,1.895134312757559,1.9132641714882608,1.8970466856259525,1.897706833349453,1.9122182375371184
177,6.415477965927376,6.357342932481432,6.423446371290632,6.355175642682029,6.413779391675098,6.360047788795223,6.362526889633864,6.41032269880443
178,5.721425349086358,5.668618996806431,5.726722165779268,5.668880084047068,5.718964360191054,5.671695276436454,5.674166683451836,5.715937327667817
179,4.077581842336118,4.039254913831411,4.08005822881528,4.041017072961787,4.075142948834921,4.041928703878574,4.04387374707881,4.073029951585632
180,3.5378382427571444,3.504131236190175,3.539140169107115,3.506688669201124,3.5352721974300936,3.506767678339685,3.5085731998681124,3.5334702592012865
181,1.7567064476249592,1.7397437212267817,1.7569330635351945,1.7415240371216894,1.7552077164037116,1.7412109767950534,1.7421652207011675,1.7543295563506074
182,5.034967078363435,4.9857750686414395,5.034550778827782,4.992174361073009,5.030098061249707,4.990384578273378,4.993264267565768,5.027625693303602
183,2.1715781835434274,2.1499300938468986,2.1706010582428203,2.1536612913147657,2.1690458515766826,2.152223186644771,2.1535717445618032,2.16801519434223
184,2.2338189715676635,2.2109686755054376,2.23174499164531,2.2161099655466767,2.2306285065247873,2.2137412112569,2.2152678898388674,2.2296205955404202
185,1.815518002562478,1.7965078234109582,1.8130311019350054,1.8016645926944876,1.8124810600923122,1.7990752946971522,1.8004180019131695,1.811704662893338
186,5.133649657711607,5.0790529681609815,5.125086329640936,5.0955057699039426,5.124206478490978,5.086919099338148,5.090906587051224,5.122098220851665
187,5.23505373532962,5.1785068429114425,5.224742980402043,5.197214897539965,5.224535847406929,5.187158074149613,5.191417721256002,5.222480158530123
188,5.20681180998855,5.149721876972222,5.1950269726063,5.1702012779977045,5.195484014350516,5.158941391400562,5.163362440486907,5.1935349051876285
189,6.1234786170381765,6.055333840656692,6.107814560210784,6.081628829256727,6.109127563223601,6.066907159368428,6.072320545384647,6.1069527385438995
190,5.203418789608483,5.144465166228359,5.188232889453288,5.169108044531536,5.190147011260428,5.155064966975073,5.159883448855872,5.188426428300537
191,6.346162829969414,6.273487528779305,6.326260032073569,6.305237211037841,6.329177974454239,6.286982971993445,6.293018123673978,6.327176918162459
192,6.663023425450546,6.5860380802779925,6.6409141811984025,6.620861043137818,6.644486957068479,6.600707888362766,6.607181948429453,6.642473524708043
