,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
Plot2,0.7987533743541894,0.5216843789353952,0.6988874731340816,0.6395188128346135,0.5190645385201271,0.5572945316681005,1.069413713790592,1.2013769161301042,1.2470005978274574,0.7826848058267636,0.8320970624203318,1.211650736469707,1.0362135246009254,0.9609891709074027,0.7296259036267642,1.0333555774514966,0.8580976331593556,0.8657348161189777,0.7185985737656987,0.6456719889212758,0.21109893785915548,1.0236603808386455,0.7291587203839645,0.2969059580170971,0.2984905852052275,0.5609681836194179,0.546715955011662,0.2943222324617751,0.20787213711531308,0.15938480476300865,0.2847255627289679,0.0942665576867927,0.0901212020189827,0.24545068741270307,0.3130551720118028,0.0834069915518978,0.45523933439309155,0.6801935546615108,0.12962526563722587,0.5981599909572284,0.17698963870270712,0.4104404976003651,0.5612534693943275,0.4405811431576832,0.25773317526047546,0.26872745608022974,0.2839035988591311,0.5437484341973555,0.39972352017942564,0.5766587042538643,0.255317909467491,0.650717238049953,0.2934420262976414,0.12176889604953951,0.6590862085001592,0.3870524253546634,0.4721978564332714,0.5593857173161793,0.2438226535601414,0.5760586140415254,0.4475811240443138,0.6585861391623922,0.18129276690386717,0.6203695849848373,0.649042082575869,0.18947827503830317,0.6260507970910217,0.6217172606621211,0.4770315992810508,0.6173175351703579,0.48678363484368764,0.6741296917390879,0.6329797404276074,0.19031466570306782,0.47470470044522217,0.33960873927309077,0.6891100591607945,0.12439800374660416,0.37377850139547264,0.24237466972106678,0.24812391558158514,0.19444121275966528,0.4783690640443786,0.48364455051098765,0.24589402011379824,0.24526794214250855,0.24257912999268058,0.8745831288436061,0.3389766372637858,0.45875965386893086,0.8532507283995703,0.8601096563322373,0.9481561977916075,0.5316743059290421,0.6503314971161445,0.5299433516559715,0.14323367761002662,0.41760382757991216,0.582420694494289,0.602994003772047,0.5994048409427337,0.6599490127273435,0.7418716808336294,0.0752509057719678,0.7345211275742688,0.43426982506267076,0.6524266935770855,0.8703420750210581,0.6069285311573254,0.19423232558763343,0.4147255982707329,1.1052054042768704,0.02627791067714551,0.6744589895085206,0.4850136329915846,1.2820100228874194,0.8126886436351367,1.5311519192164693,1.7246646739322633,1.6870148153560902,1.2233859506170337,0.6939584981901435,0.5183402877147,1.0177287276149811,0.37823781112850974,0.8925379981541619,0.984695153731469,1.9650584548733452,0.7110036729491745,0.7992729320571818,1.199337912715566,1.5481610587626737,1.6433837031062062,1.1720290167181402,0.85487683688246,2.3198202832092156,1.9371581135933311,1.430845888321317,0.5975355142348419,2.2220871012673,1.7511677146627376,2.8509478097935226,2.5383526141363966,0.8470797347662457,0.9805844749883178,0.9558295749631135,2.5611497938818206,1.4018475797778869,2.3563568475117638,0.7260366033980746,3.3124589248574985,3.4500943458500615,1.5937335492277025,2.907683349474763,1.0947488354519683,2.1422175581070677,3.2849569122611437,2.627782107339328,1.1217163540140167,2.4739902367976634,2.7646200305742776,0.7367557169373826,1.2763290623166719,2.998696437124804,4.1951623136647465,3.0981669419529885,3.9459383766197216,3.722142547823859,4.456854076444288,4.183740199960183,4.579077703834807,4.736341159806179,5.1561692862824815,5.426263352164127,5.016647491825551,4.426261153530035,1.654063749479122,5.54946465663483,4.952941828676928,3.5327063602657836,3.066952806818803,1.5238280955002093,4.3699212341620886,1.8865840821256419,1.9431842581156424,1.5812530469247847,4.4750278816566205,4.567402605602243,4.546684092071742,5.351835081662986,4.5526875475539414,5.5562418583954605,5.836961117834527,4.449657693855399,3.1906943065182367,3.041298699998505,4.38877364337022,4.943116543100274,5.272913324154666,2.8377204604493933,5.033258773437905,2.6007060116376066,4.555318472432126,4.62902142677601,1.2408915671252472,1.5429615484475934,6.680968220561688,3.20352787191856,2.152984694426657,1.2660788660138025,1.7768066622232086,4.594470158431304,3.535712514906543,3.604752191771317,5.149703045273838,1.9964015733246963,2.2888377854068334,7.430735644305461,8.268687543071252,8.975468852925093,3.537021902557859,5.6322177611749815,7.319896659304035,5.0226013212014085,3.320987234450707,4.553685214138874,2.2071372793315254,7.111928117036822,9.939593355469235,9.724255059124808,9.389385496196777,10.062353391358117,10.800560056448884,9.772441226768521,9.273893613315556,9.402694309463485,8.46433327118809,4.616042981836744,5.0934395172180205,3.8678112156823325,1.712686003700935,4.6709675476124275,3.1873733359909195,6.211035704206913,2.3118464514149117,3.976753263878333,10.471575590730748,5.054738969193852,1.3822865130454784,3.025715175394318,9.576046847244207,6.012213548896346,7.685893387551401,5.563444915997864,7.749919484507939,6.088689333085263,8.970947946257237,7.986203303906599,4.458586091159194,5.411732210544164,6.255412708299794,7.356793064275479,8.17440252820173,5.510916387289374,4.995287235947668,7.855856227995846,5.331624614042198,8.594016747655191,6.708863089173967,2.0825450576358255,2.3440801056730756,4.156829213448336,5.504152419420103,1.7018346466552738,3.1548323938695155,4.5544344429668655,2.247615050275609,3.144670998819263,4.523350166554009,3.360821479859805,3.8842851619627523,1.7535952150377614,3.3095070646079625,1.0720916766463235,2.3103548285336104,,,,,,,,,,,,,,,,,,,,,,,,
Plot3,0.43860447774406996,0.28938369142235765,0.3931458182946653,0.3649693471425016,0.30024104431499954,0.32649396126322355,0.633625914678047,0.7174258821984021,0.7504697534273581,0.4747774913924368,0.5085251440902215,0.7462941587804497,0.6418260060050731,0.5981323367294075,0.45696450048371157,0.6518829504438555,0.547491657096895,0.558630776728641,0.4675849415419911,0.42297811429551924,0.13952402626821478,0.6818240543878502,0.4907497439987409,0.20213252276277988,0.20545122920490064,0.3889246207818623,0.3817003032410594,0.20767679448146567,0.14790765097275158,0.1143252416423464,0.20566175578660031,0.06859685764167923,0.06604573580082755,0.18144702200972607,0.2332429189772129,0.06260040480915788,0.3445922309643009,0.5195306841696814,0.09960480181621462,0.4621901231681143,0.13732365106883535,0.3205879295683618,0.44155619732504353,0.3483076138732567,0.2045841407728212,0.2144107898771517,0.2276557842946053,0.4377772885282292,0.323361007409564,0.4691917314867845,0.2087961993842557,0.5340520912472423,0.24153360981116287,0.1007503644666554,0.5475503218025394,0.3230500011070496,0.3950331924962886,0.47036126750196117,0.20573754001419722,0.48744801734886123,0.37962167068561514,0.5603583167995115,0.15484241151355424,0.530815264119541,0.55559542136845,0.16263364276808115,0.5390481009402033,0.5375809444011292,0.41311663952287936,0.5360302954592927,0.42333929195735137,0.5869539196682382,0.5517623293790359,0.16616118269850136,0.41578495807260274,0.2989226147402339,0.6096433572639789,0.11047376067551261,0.33288725916005446,0.21697143741048602,0.22328068615999822,0.17565613863779456,0.4337296110116942,0.44000460214626724,0.22450166089609874,0.2251101939606292,0.2235192231150155,0.8075456259867795,0.3142012792323911,0.4265672769644094,0.796279315470879,0.8047336425785003,0.8903186975168654,0.50086632785903,0.6149305652813075,0.5028077176811369,0.13631364737078516,0.39862611217640287,0.5562846154081285,0.5762235987702863,0.5734019034941513,0.6315822252048158,0.7097354228293355,0.07212790840311638,0.7060222022862868,0.4185554470195865,0.6308753056393362,0.843935053983701,0.5892700400209834,0.1888025144848175,0.404354741013556,1.0794072675105975,0.025700449838265957,0.660344460505634,0.4749630673544568,1.2558236048135794,0.7961778081001425,1.5003522876304287,1.6892313289848395,1.6509965218854805,1.1960294327734324,0.6787985357690446,0.5072194190558454,0.9956776127379644,0.3698594266175115,0.8725548215790221,0.9616946737856177,1.9163214812001532,0.6927836735725683,0.7797460356585715,1.1723483738714753,1.5174898212455183,1.6151084278902506,1.1547571458349768,0.8438279057262004,2.290815479799937,1.9137845687001527,1.416785663552195,0.5932141390231376,2.2136127784099147,1.7495369572578734,2.852604240807251,2.5436595392606836,0.8505152510114207,0.9869574851783569,0.9642396899198493,2.5881306365695456,1.418312312204572,2.3883593002546344,0.7366508023644953,3.3651349055453683,3.508808730486422,1.6232369661971695,2.964961977070499,1.1179562870658992,2.1920353963468786,3.366870503699678,2.696942454581404,1.1523732808912435,2.54408761435113,2.8457653227249566,0.7593089597113837,1.3167670204453037,3.0957470209751046,4.333964390882416,3.203783760986863,4.0857047956675245,3.8592576116000994,4.626526033657185,4.3481372092612816,4.763411082595191,4.931924597565949,5.373950005760263,5.660722751097668,5.23781906050982,4.6248279688805916,1.72905986261184,5.803397356634003,5.1818023172390175,3.6974725132544273,3.2109563036897137,1.595836919151831,4.57755215818588,1.977030599192115,2.037353735218575,1.6585789682307248,4.695100324686792,4.793212697275907,4.772551160173788,5.618885164438071,4.780987786071034,5.835627524873546,6.131087809457419,4.674793208538204,3.3526684783059597,3.196117430344699,4.612628219229334,5.195622593563637,5.542534843933436,2.9829138741103094,5.290861732633828,2.7337752327813134,4.788158976264769,4.865193749528385,1.3041012926842956,1.6213575371883293,7.018838903738094,3.3646893218898284,2.260691634007757,1.329126498050372,1.8648586662452646,4.8210695169755,3.7094724186911288,3.7809143683148525,5.398634856187939,2.0919422107002523,2.396934684457473,7.778080043303084,8.65152237763194,9.38723316132786,3.697661321075478,5.88554911728217,7.645637741711714,5.243419648280587,3.4646567972409335,4.747032342275594,2.299465241860174,7.403402473040526,10.3353137871569,10.098996936462422,9.737891588645342,10.420705483701049,11.169135610390693,10.091505330089758,9.56386442340826,9.683240441405713,8.704673735503453,4.741174624576593,5.223921065050514,3.961878532620509,1.7526041131746761,4.7757173382630835,3.256198821653952,6.336969796095448,2.355874248378738,4.048004140450829,10.64713210506749,5.1346366502588765,1.4028324814784099,3.0677604494866735,9.699889385977432,6.084288835670421,7.76933241730718,5.6177061416633745,7.817420168190717,6.136297970990329,9.033657416578484,8.036140566830863,4.483691732489868,5.439963088983076,6.286591145414433,7.393290039161445,8.217277991823543,5.543318742518215,5.030827878671819,7.928131282652971,5.393695789843604,8.7200538969299,6.829134209975849,2.128358336225218,2.4089565947370035,4.304083123831616,5.750833142781195,1.7935784145125864,3.3602855961325346,4.918513803574682,2.461620398823102,3.4983367516370163,5.117420069458032,3.8638644836487237,4.560260266397759,2.1017546267540945,4.048400654218465,1.3386701035930408,2.956892852236052,1.485741695619792,2.0915862206982183,2.643926160240618,2.5839056496084862,,,,,,,,,,,,,,,,,,,,
Plot4,0.6267230844280324,0.4118612373203564,0.5564671416434425,0.5136534416018484,0.42030376809710196,0.45473509155636055,0.8785272530785015,0.991582522369699,1.034016603494637,0.6520720853385495,0.696316678135575,1.0186499465921872,0.8740573332021639,0.8129394141489903,0.6194943373085432,0.8811249933910561,0.7365794999580357,0.7480681376849436,0.6239763724586117,0.5628656065904731,0.18497991873635997,0.901036097413848,0.6456949096221303,0.2646662227624704,0.26776183235630185,0.5053150919432582,0.4944489091463007,0.26779913700775587,0.19004044680329066,0.14637990466475823,0.26252777555073303,0.08728145881733346,0.08377580196234137,0.22928125180527215,0.2937153419735657,0.0785749651198403,0.4308952589185956,0.6470383836599546,0.12371664065568473,0.5726423872633304,0.16982404918014585,0.39526633743356976,0.5426349647054898,0.42709414183308847,0.25039567352102776,0.26180571388598517,0.27734045663636925,0.5323327747584541,0.3923383684395381,0.5677590707330068,0.2520632609165689,0.6436480419075953,0.29070489555438334,0.1209667393295301,0.6561630325757504,0.38628459507302,0.47184008900254093,0.5604632429191017,0.24474192227526004,0.5790847033702325,0.4504847798039009,0.6639559731300779,0.18313489236198888,0.627262081825076,0.6564048075879587,0.1918951025846164,0.6350721974367308,0.6320549246324271,0.4853526048576778,0.628947508455478,0.49634955035036826,0.6877907647133139,0.6461903634568118,0.1944463146580376,0.48580518802236683,0.34842384604883775,0.7088277207974799,0.12820539523518443,0.38577373046033603,0.2508016331160252,0.25742387372182224,0.20212209997687722,0.4981674480326956,0.5045103090998595,0.2569526700864292,0.25696203721309957,0.25463448897236396,0.9189802117039094,0.3568517307424983,0.4836861871445378,0.901197445806095,0.9095569341006324,1.0043970246858756,0.5640823688516516,0.6911884263185136,0.5641423931535273,0.1526946291716907,0.4458127701556672,0.6219352995740303,0.6440543815832618,0.6405359268539365,0.7053704869283294,0.792803182222846,0.08048766681971986,0.7866558194362137,0.4656721022950462,0.700644992719572,0.9358415915123052,0.6529817900648469,0.20908062236329134,0.4470342938284357,1.1922078691830993,0.028364074147501306,0.7283471516561731,0.5238136867898475,1.384752278998809,0.8778620021512981,1.6540913600271974,1.8627824219618634,1.8214575797012285,1.3202783040781765,0.7490946044794455,0.5596218867151257,1.0986774416572183,0.40823309055922224,0.9632150143450304,1.0622034657818316,2.1183419054928274,0.7661766851630395,0.8617655780483318,1.2942423052484393,1.67269399423058,1.7776390815569179,1.2691584894722256,0.9264565503891183,2.514522292171392,2.100141963901841,1.5527310023967167,0.6491544687976075,2.4175187717913715,1.9074558023349684,3.1073090899052187,2.768297588044027,0.9245432043351298,1.071290595038398,1.0451796785348444,2.8024259701351655,1.5346131183425238,2.5812920749479153,0.7956478757182908,3.6317522045532735,3.7841767472401675,1.7489883625676967,3.192264943729887,1.202516085733695,2.3547284415926812,3.612819413210119,2.8913325029388384,1.2346086017147733,2.723817875531339,3.0447276215712056,0.8117025249758015,1.4065930180511776,3.3053729949154436,4.62510935810886,3.41659348311047,4.352964065123823,4.1074724593206025,4.919593439496007,4.619286240346636,5.0566963119724315,5.231289185573509,5.695794609930488,5.9948946079917675,5.54284471705218,4.890808399679667,1.8277042592250636,6.132109393456073,5.472972736584399,3.903588890968598,3.3888925988233938,1.683752091597218,4.828429927254863,2.0844250959990913,2.1467694881680277,1.7467358369927357,4.942940614625391,5.044497204515311,5.021101770506994,5.909601004326304,5.026407167027807,6.133779250763121,6.4431191621744395,4.910777676826111,3.5206238333480884,3.355031488501635,4.84048543341584,5.450694167063817,5.813124132290323,3.1277576146732984,5.546080306392482,2.8648269745951715,5.0160465881918,5.095132013685759,1.3654727562858813,1.6972512580269052,7.344991443426157,3.5200769110175725,2.3645504249444405,1.389969756128219,1.949946901094019,5.040422220983194,3.8779304421646206,3.952162156784246,5.642111406873019,2.1859942764731293,2.5043540198174736,8.125985452259146,9.037944573974292,9.806062271423135,3.8624894119701882,6.1477397099050695,7.986083212017935,5.476843474627856,3.6189067074877483,4.95849681508372,2.401978783585555,7.733943607605548,10.79803145181184,10.552889105102725,10.177871784359116,10.8946671031564,11.68098114928917,10.55786961611178,10.009697814511775,10.139085901469944,9.118871074163112,4.969108356174816,5.478294981045409,4.157110110789037,1.8398214636811898,5.015513985208954,3.42114256808871,6.662706959239736,2.4787475930967395,4.26213417048718,11.219011254474475,5.414160822699094,1.4802729811855297,3.239692254197605,10.252291444704435,6.43663965041113,8.22915834967472,5.958053088609658,8.302914960562426,6.526652669805296,9.623420275871565,8.575603763161936,4.793979874905618,5.8275952236826525,6.74808298685338,7.954843977055337,8.865086326289163,5.997100165273347,5.461459170852607,8.641971874658307,5.901009669770344,9.576038337316927,7.525429024745069,2.3541992680765786,2.676769040895105,4.808415005802425,6.461105132015867,2.0248493249120525,3.8137828548144754,5.6170384357414695,2.827147082334106,4.040653527070465,5.943356830474293,4.508930238926218,5.351307412461768,2.47827527299988,4.793430205838871,1.5905322204239059,3.5238144886789913,1.7723213876847177,2.4926901684174707,3.1410941965816153,3.0527045391874164,3.974366632360604,,,,,,,,,,,,,,,,,,,
Plot5,0.3576213181962712,0.24195781583740408,0.34022233260989365,0.3271040644791259,0.277948002688851,0.3115657866057173,0.6209013428919319,0.7159930243991381,0.7625062491970609,0.4912070312259827,0.5350835324398414,0.7991706908127351,0.6959303616500034,0.6555531889084881,0.5077109184362207,0.7357132280409697,0.6330398455559585,0.6613693839214225,0.5631926897436853,0.5164840520237507,0.17341191731987984,0.8603341327187742,0.6317112691895393,0.26581121278317316,0.2755792170048634,0.5283718635671805,0.5248205108482763,0.29064145300391137,0.20980231011132422,0.16422010797753972,0.2985548501079755,0.10066809285439474,0.0978995753770459,0.27215245639462293,0.35342426176161884,0.09572616364226416,0.5322641284503253,0.810574324149958,0.15639132388969418,0.7297562173856923,0.21768679354064338,0.5113213385176875,0.7086198669288765,0.5611557378004693,0.3306256668171581,0.34779014462421937,0.37051785064794873,0.7143032034614775,0.5290940270303645,0.7700794341932613,0.34353575378417667,0.8800598458670303,0.39849108203466016,0.1665361543214879,0.9062458004979381,0.5353498788108674,0.654994381021483,0.7806655320309547,0.3416426083123165,0.8097033986097313,0.6307189173505224,0.9311653811165578,0.25732304012596485,0.8821058843667277,0.9232742609622123,0.2702279485876358,0.8954494445892662,0.892560842729597,0.6857462908761337,0.8893552650881036,0.7021646588631235,0.9732935941671933,0.9146941689508012,0.27534772050621914,0.6883955630304252,0.49412476579311587,1.005787081412669,0.18195445479991956,0.5475301164758946,0.35590418449470895,0.36511985468401864,0.28651304851118037,0.7056556107081705,0.7140526476502231,0.3633057798985379,0.36266500562037957,0.35881176060467546,1.293765561524594,0.5014544906992864,0.6785561138597321,1.2616213752452923,1.2713135371150264,1.4005249722511184,0.7847391811437876,0.9588475041060542,0.7804336844809872,0.21068363005055774,0.6134387320053659,0.8553053255610726,0.8853041667811166,0.8795730279908444,0.9682120976597368,1.0885940045218756,0.11031134663055499,1.0750478441672033,0.6345501706435709,0.9512620986199077,1.2664671321206018,0.8823096032015623,0.2821038762352436,0.6008594808181266,1.598877087354334,0.037968108004643314,0.9735438727904239,0.699953266979304,1.8496229003383016,1.1723844860814097,2.208410577928768,2.4885483762516367,2.4360877320949177,1.7682632526495468,1.0025573859839265,0.7485687834861176,1.4700607288955854,0.5465929128231691,1.290093821868053,1.4245574976789603,2.846492878997353,1.030661193200633,1.1574133659124346,1.7337318435193771,2.232283976705087,2.3634052744633327,1.681143711399648,1.2237747847207738,3.319293579306301,2.7703859485834585,2.0409437319267756,0.8496115866081101,3.1454896699452046,2.4690307508873084,4.010905122951821,3.5631440619696138,1.185490697182729,1.3669809446359604,1.3273525756953797,3.5459127580904894,1.9366511452454507,3.2442720691509344,0.9976461486020394,4.540273592016103,4.718386624093858,2.1729227221876055,3.9544356787630397,1.483990900974532,2.890356758238743,4.414527293061623,3.519352057145385,1.4984404148182544,3.296223134523623,3.673397965218566,0.9755269232378809,1.6847833137529684,3.9504141248629066,5.514611763141414,4.059953527405913,5.148788963282476,4.833513541700065,5.762215571309344,5.38428149806576,5.870725416037363,6.046215451080555,6.555016039700524,6.867365257987582,6.321487574834453,5.554968710402004,2.070371756310853,6.9295734666307345,6.168114148015012,4.387515682100909,3.8012861893801997,1.884824434265826,5.39535277864733,2.321935895194039,2.3817343509250493,1.9307154294265059,5.449860614848558,5.547745976876461,5.50840606080597,6.467129869038162,5.484035996324253,6.680055237827216,7.006286159327359,5.322794205053043,3.8042551647875067,3.6141234471178865,5.200068731100777,5.840105246048041,6.213289099449578,3.3350533584195157,5.895874743943402,3.0366564965382596,5.298472436642094,5.363190792701193,1.4341399624597648,1.7775140856910807,7.661008478990599,3.6581141585481154,2.4492247274560195,1.4363330498325533,2.0104077927438926,5.186031895975241,3.9842243153877153,4.051906398427982,5.763044534459943,2.226042558549427,2.54103447375055,8.223953516293903,9.126721374255176,9.88270705549378,3.8846771286863597,6.171533976980036,8.001406051849232,5.4759589270085955,3.608984670328437,4.93124619233199,2.3838871741923193,7.655587722367811,10.652523199446115,10.375233342714047,9.971494093756922,10.637214902033788,11.369178419694206,10.246272557070125,9.689596868722766,9.790561266128472,8.78471243891607,4.777496069712037,5.255514564565829,3.9808083078815875,1.7593820248673544,4.790666253265404,3.2642716039546498,6.346694179477754,2.3576200783279204,4.048351543657226,10.641622983655479,5.129646736640919,1.4008974351610641,3.062360021646933,9.679464232318391,6.069591455871422,7.7479082116014615,5.600451180004736,7.7910869360334205,6.113939979645271,8.997985553448927,8.001494797070087,4.462270676016721,5.411004003864161,6.2488323712645695,7.341668918764002,8.148811423641403,5.487573613978214,4.967188882416884,7.797822938788204,5.282845766164782,8.498067034661082,6.619907965690753,2.0495599841432144,2.298503289327372,4.055225392347512,5.33535454465236,1.639091226575497,3.013688162681521,4.3017896419143815,2.0972948662471675,2.8927439074297556,4.093917414607893,2.9923479402139304,3.3812397192999857,1.4908258922012405,2.744736422993381,,,,,,,,,,,,,,,,,,,,,,,,,,
Plot6,0.6897841052663215,0.4547728809796209,0.6171519197154667,0.5721996567289008,0.4701122537540372,0.510542027195007,0.9895639488360971,1.1194043073644773,1.1698485672438468,0.7393441058024711,0.7911115022823139,1.1597510904458233,0.996604438953968,0.9280943852536155,0.708383600673516,1.0094051475539425,0.8461943176979804,0.8617370255197038,0.7202062468918884,0.6506823447132842,0.21426823930576436,1.04547136843798,0.7508659418748609,0.30850182804887616,0.31278659452203567,0.591101572467034,0.5791392613629298,0.3142616792428128,0.22333018401737856,0.17224878892609358,0.30926240708222624,0.10293437123710895,0.0989011616752878,0.2710001361354692,0.3475115622620741,0.09305022950228295,0.510773846715757,0.7677177194347596,0.14687775782696336,0.6801949913095043,0.20179241747432353,0.4699264027348555,0.6454703737127309,0.5081963493947541,0.29801769476984835,0.31168638558307915,0.3302620497278773,0.6340225073429747,0.4673700672082524,0.6764600627687068,0.3003589923303337,0.7670217761909127,0.34644072886871824,0.14416532916064922,0.7820046246076098,0.4603575827671691,0.5623060346229357,0.6678683335714595,0.2916208929334188,0.689952931553868,0.5366930459503411,0.7909272126037729,0.21812244836786887,0.7470377086504505,0.7817287293142888,0.22850187306996894,0.7560902513991641,0.7523027812564972,0.5776307671863056,0.7483868240618614,0.5905403465221635,0.8182375078660675,0.7686772556647765,0.23127398607233685,0.5776572138068317,0.4141106055332613,0.8420176321139812,0.15223012545258793,0.4579093758960709,0.29750364054825557,0.30513754976435314,0.2394462068456238,0.5898201106749729,0.5969922134867599,0.3038659387473217,0.30357962206541733,0.3005953199626591,1.08438699664698,0.4207330509225445,0.5698698217275809,1.0608623522742935,1.0700340959339034,1.1805232731253652,0.6624256020302883,0.8108547495189734,0.6611589645292397,0.17878952241961157,0.5215084043035962,0.727396241055145,0.7531442065581117,0.7487710014117138,0.8244483293375271,0.9267475817803499,0.09402685371524061,0.9180988996072345,0.5429598628168741,0.8159519693485785,1.0887004406312633,0.7592570544792633,0.24299594618094633,0.5189062653810378,1.3828920199711296,0.032880918265332716,0.8439383764662285,0.6068888224399497,1.604155203538809,1.0169017608076232,1.9158994249499643,2.1580413260559275,2.1109291534516004,1.530787700973301,0.8683344814309768,0.6485889342490284,1.2734623451081748,0.47327913835162094,1.1168068128449389,1.2321028123768167,2.4587032194288914,0.8895931033083053,1.0000692367995059,1.5006946033764805,1.9371789314039531,2.05623701606241,1.4663350883328392,1.0694390875714248,2.9019859678530504,2.423223051095751,1.7895560648119724,0.7471438999205453,2.77723461377308,2.187664255101394,3.5605970124868613,3.169241980108921,1.0571614549503736,1.2230433545236965,1.191411676856274,3.190711195275102,1.7457517083155267,2.9325467706566464,0.9032229642120422,4.118784861794665,4.287951733271889,1.9794822004991903,3.6094802325111797,1.357978220274922,2.6544156154367453,4.0664511248764565,3.250168421559204,1.3864829060844797,3.0558597556274054,3.4123715186104198,0.9085175525365157,1.5725441607540833,3.6925583223508975,5.162669383271351,3.8092451416096638,4.84543350698134,4.563952073500245,5.457338611432172,5.115390070852285,5.591825425360132,5.775566579316928,6.2786870372280505,6.597257506414112,6.089887517102232,5.365341752840694,2.003051668739522,6.714379004950865,5.986619709220302,4.265600813524594,3.700330534633625,1.8370752304598044,5.264512791557871,2.2699812206486514,2.3342393808382913,1.8965322509838305,5.3615799738013745,5.466300980084168,5.4356619154313455,6.3912606704806185,5.429553351667399,6.620916858357124,6.950579283485858,5.290649744015121,3.7882085569643547,3.605461086565236,5.195941192517433,5.84452946444551,6.226818269715329,3.3469714008807863,5.92723462704931,3.057914117987382,5.346135856980995,5.422170800054308,1.4517125498758734,1.8021696166212902,7.784840083646699,3.724702648047404,2.498247128614637,1.4669498299825123,2.0557529191074844,5.308771762434586,4.081601181732035,4.155519729361743,5.921734528456882,2.2908785393469127,2.6197528762136586,8.489321690841916,9.431240226427681,10.222083540328576,4.021938935832426,6.395072634038043,8.29850635401557,5.684507698321779,3.7506032947730756,5.130656380527453,2.4823323514208258,7.979824140969041,11.117391596333983,10.840387358793643,10.429506064560261,11.135617297767638,11.909664277326641,10.738173285458574,10.157240572212885,10.263874860853255,9.208495909808166,5.0067838988384095,5.505264516501636,4.167696117305313,1.8410003030697644,5.010206531888036,3.4118985569331777,6.626779706931921,2.4588635429117733,4.217196180648923,11.070348913650706,5.329581549742767,1.4535173989099985,3.1725075812117107,10.01073630129145,6.265894557573043,7.97897158781649,5.751835373396803,7.9780154172816315,6.242220184829175,9.157007633162012,8.114040983248328,4.5072606664440364,5.4447187520907825,6.263214863766718,7.3256207077450926,8.091447585941873,5.422453691414735,4.880634208460275,7.615160098426961,5.133508042331198,8.220796627917649,6.3808357591542775,1.968984029443948,2.201212094052362,3.8743888175319556,5.093250560073118,1.5658841538643713,2.886259757076979,4.14184469170946,2.034197479050287,2.834131991304017,4.062485717285147,3.010746412236667,3.4713234888066995,1.5646334414936616,2.9497051727552717,,,,,,,,,,,,,,,,,,,,,,,,,,
